ID	COST_1	SIZE_1	STORAGE_1	CAM_1	COST_2	SIZE_2	STORAGE_2	CAM_2	COST_3	SIZE_3	STORAGE_3	CAM_3	CHOICE	GENDER	INC	AVAIL_1	AVAIL_2	AVAIL_3
561	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
561	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
561	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
561	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
561	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
561	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
561	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	2	1	1	1
561	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
562	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
562	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
562	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	1	1	1	1
562	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
562	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	1	1	1	1
562	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
562	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
562	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	1	1	1	1
562	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
562	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	1	1	1	1
563	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
563	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
563	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	1	1	1	1
563	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	1	1	1	1
563	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
563	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
563	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
563	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
563	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	1	1	1	1
563	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	0	1	1	1	1
564	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
564	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
564	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
564	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	2	1	1	1
564	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
564	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
564	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
564	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
564	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	2	1	1	1
564	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
565	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
565	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
565	400	5.8	32	1	700	6.4	256	3	700	6	64	2	3	1	2	1	1	1
565	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	1	2	1	1	1
565	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
565	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
565	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
565	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
565	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	2	1	1	1
565	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	2	1	1	1
566	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
566	600	6	64	2	400	6.4	32	1	500	5.8	256	4	2	0	1	1	1	1
566	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	1	1	1	1
566	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	1	1	1	1
566	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	0	1	1	1	1
566	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
566	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
566	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
566	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
566	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
567	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	3	1	1	1
567	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	3	1	1	1
567	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	3	1	1	1
567	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	3	1	1	1
567	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	3	1	1	1
567	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	3	1	1	1
567	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	3	1	1	1
567	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	3	1	1	1
567	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	3	1	1	1
567	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	3	1	1	1
568	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
568	600	6	64	2	400	6.4	32	1	500	5.8	256	4	2	0	1	1	1	1
568	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	1	1	1	1
568	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	1	1	1	1
568	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
568	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
568	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
568	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
568	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
568	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
569	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
569	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
569	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
569	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
569	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
569	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
569	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
569	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
569	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	2	1	1	1
569	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	2	1	1	1
570	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
570	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
570	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	2	1	1	1
570	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
570	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
570	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
570	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
570	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
570	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
570	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	2	1	1	1
571	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	3	1	1	1
571	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	3	1	1	1
571	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	0	3	1	1	1
571	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	3	1	1	1
571	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	3	1	1	1
571	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	3	1	1	1
571	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	3	1	1	1
571	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	3	1	1	1
571	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	3	1	1	1
571	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	3	1	1	1
572	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
572	600	6	64	2	400	6.4	32	1	500	5.8	256	4	2	0	2	1	1	1
572	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
572	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	2	1	1	1
572	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
572	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
572	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
572	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
572	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	2	1	1	1
572	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
573	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
573	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
573	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
573	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
573	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
573	600	6.2	256	3	500	6	32	2	500	5.8	32	2	2	1	2	1	1	1
573	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
573	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
573	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
573	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	2	1	1	1
574	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
574	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
574	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	1	1	1	1
574	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	1	1	1	1
574	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
574	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
574	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
574	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
574	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
574	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
575	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
575	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
575	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
575	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
575	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	1	1	1	1
575	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
575	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
575	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	1	1	1	1
575	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
575	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
576	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
576	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
576	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	0	1	1	1	1
576	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	3	0	1	1	1	1
576	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
576	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
576	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
576	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
576	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
576	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
577	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
577	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
577	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	1	1	1	1
577	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
577	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	1	1	1	1
577	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
577	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
577	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	1	1	1	1
577	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
577	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
578	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	3	1	1	1
578	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	3	1	1	1
578	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	3	1	1	1
578	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	3	1	1	1
578	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	3	1	1	1
578	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	3	1	1	1
578	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	3	1	1	1
578	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	3	1	1	1
578	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	3	1	1	1
578	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	3	1	1	1
579	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
579	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
579	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
579	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
579	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
579	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
579	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
579	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
579	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	2	1	1	1
579	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	2	1	1	1
580	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
580	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
580	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
580	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
580	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	1	1	1	1
580	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
580	500	5.8	128	2	500	6	64	2	400	6.2	128	3	2	1	1	1	1	1
580	400	6.2	32	1	600	5.8	128	4	700	6	64	3	3	1	1	1	1	1
580	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	1	1	1	1
580	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	1	1	1	1
581	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
581	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
581	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	1	1	1	1
581	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	1	1	1	1
581	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	0	1	1	1	1
581	600	6.2	256	3	500	6	32	2	500	5.8	32	2	3	0	1	1	1	1
581	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
581	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
581	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
581	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
582	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
582	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
582	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	1	1	1	1
582	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
582	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	1	1	1	1
582	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
582	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
582	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	1	1	1	1
582	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
582	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	1	1	1	1
583	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
583	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
583	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
583	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
583	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	1	1	1	1
583	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
583	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
583	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	1	1	1	1
583	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
583	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
584	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
584	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
584	400	5.8	32	1	700	6.4	256	3	700	6	64	2	3	1	1	1	1	1
584	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	1	1	1	1	1
584	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	1	1	1	1
584	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
584	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
584	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	1	1	1	1
584	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
584	500	6.4	32	4	600	6	64	2	400	5.8	256	1	2	1	1	1	1	1
585	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
585	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
585	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
585	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	2	1	1	1
585	700	6	64	2	400	5.8	256	1	600	6.4	32	4	1	0	2	1	1	1
585	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
585	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
585	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
585	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	2	1	1	1
585	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
586	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
586	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
586	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
586	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
586	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
586	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
586	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
586	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
586	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
586	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
587	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
587	600	6	64	2	400	6.4	32	1	500	5.8	256	4	2	0	1	1	1	1
587	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	0	1	1	1	1
587	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	1	1	1	1
587	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
587	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
587	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
587	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
587	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
587	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
588	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
588	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
588	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
588	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
588	700	6	64	2	400	5.8	256	1	600	6.4	32	4	1	1	2	1	1	1
588	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
588	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
588	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
588	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	2	1	1	1
588	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
589	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
589	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
589	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	1	1	1	1
589	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	1	1	1	1
589	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
589	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
589	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
589	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
589	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
589	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
590	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
590	600	6	64	2	400	6.4	32	1	500	5.8	256	4	1	1	2	1	1	1
590	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
590	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
590	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
590	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
590	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
590	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
590	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	2	1	1	1
590	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
591	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
591	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
591	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
591	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
591	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
591	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
591	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
591	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
591	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
591	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
592	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
592	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
592	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	2	1	1	1
592	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
592	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
592	600	6.2	256	3	500	6	32	2	500	5.8	32	2	2	1	2	1	1	1
592	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
592	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
592	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
592	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
593	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
593	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
593	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	1	1	1	1
593	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
593	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	1	1	1	1
593	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
593	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
593	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	1	1	1	1
593	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
593	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
