ID	ID2	STORES1	TRANSPORT1	CITY1	NOISE1	GREEN1	FOREIGN1	STORES2	TRANSPORT2	CITY2	NOISE2	GREEN2	FOREIGN2	STORES3	TRANSPORT3	CITY3	NOISE3	GREEN3	FOREIGN3	CHOICE	SSTADT	RESPCITY	WOMAN	AGE	ENVCONC	COMPLETE
202	805	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	4	4	1	67	3.333333254	1
202	806	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	1	4	4	1	67	3.333333254	1
202	807	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	2	4	4	1	67	3.333333254	1
202	808	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	2	4	4	1	67	3.333333254	1
207	825	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	3	2	2	0	35	2.666666746	1
207	826	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	2	2	2	0	35	2.666666746	1
207	827	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	2	2	0	35	2.666666746	1
207	828	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	2	2	2	0	35	2.666666746	1
208	829	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	2	4	4	0	26	3.833333254	1
208	830	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	4	4	0	26	3.833333254	1
208	831	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	4	4	0	26	3.833333254	1
208	832	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	4	4	0	26	3.833333254	1
211	841	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	4	4	1	37	4.166666508	1
211	842	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	4	4	1	37	4.166666508	1
211	843	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	3	4	4	1	37	4.166666508	1
211	844	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	2	4	4	1	37	4.166666508	1
212	845	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	3	1	1	1	25	3.833333254	1
212	846	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	1	1	1	25	3.833333254	1
212	847	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	1	1	1	25	3.833333254	1
212	848	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	3	1	1	1	25	3.833333254	1
220	877	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	4	4	0	69	3.5	1
220	878	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	4	4	0	69	3.5	1
220	879	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	3	4	4	0	69	3.5	1
220	880	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	3	4	4	0	69	3.5	1
224	893	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	1	1	0	38	3.666666746	1
224	894	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	3	1	1	0	38	3.666666746	1
224	895	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	1	1	0	38	3.666666746	1
224	896	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	2	1	1	0	38	3.666666746	1
229	913	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	3	3	1	30	2.333333254	1
229	914	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	3	3	1	30	2.333333254	1
229	915	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	3	3	1	30	2.333333254	1
229	916	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	2	3	3	1	30	2.333333254	1
234	933	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	4	4	0	32	4.666666508	1
234	934	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	4	4	0	32	4.666666508	1
234	935	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	4	4	0	32	4.666666508	1
234	936	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	4	4	0	32	4.666666508	1
242	965	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	3	3	0	32	2.5	1
242	966	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	3	3	3	0	32	2.5	1
242	967	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	3	3	0	32	2.5	1
242	968	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	2	3	3	0	32	2.5	1
251	1001	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	3	3	1	65	2.833333254	1
251	1002	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	3	3	1	65	2.833333254	1
251	1003	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	3	3	3	1	65	2.833333254	1
251	1004	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	2	3	3	1	65	2.833333254	1
255	1017	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	2	3	3	1	24	3.666666746	1
255	1018	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	3	3	3	1	24	3.666666746	1
255	1019	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	3	3	1	24	3.666666746	1
255	1020	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	3	3	3	1	24	3.666666746	1
256	1021	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	3	3	3	1	63	3.5	1
256	1022	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	3	3	1	63	3.5	1
256	1023	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	3	3	1	63	3.5	1
256	1024	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	2	3	3	1	63	3.5	1
259	1033	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	3	1	1	1	33	3.833333254	1
259	1034	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	1	1	1	33	3.833333254	1
259	1035	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	3	1	1	1	33	3.833333254	1
259	1036	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	2	1	1	1	33	3.833333254	1
261	1041	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	2	4	4	0	30	99999	0
261	1042	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	4	4	0	30	99999	0
261	1043	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	2	4	4	0	30	99999	0
261	1044	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	1	4	4	0	30	99999	0
263	1049	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	2	2	1	37	3.666666746	1
263	1050	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	3	2	2	1	37	3.666666746	1
263	1051	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	3	2	2	1	37	3.666666746	1
263	1052	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	3	2	2	1	37	3.666666746	1
272	1085	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	1	1	0	27	3.666666746	1
272	1086	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	2	1	1	0	27	3.666666746	1
272	1087	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	1	1	0	27	3.666666746	1
272	1088	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	3	1	1	0	27	3.666666746	1
282	1125	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	2	2	0	37	4.666666508	1
282	1126	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	3	2	2	0	37	4.666666508	1
282	1127	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	3	2	2	0	37	4.666666508	1
282	1128	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	2	2	2	0	37	4.666666508	1
289	1153	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	2	1	1	1	31	5	1
289	1154	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	3	1	1	1	31	5	1
289	1155	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	1	1	1	31	5	1
289	1156	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	3	1	1	1	31	5	1
295	1177	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	3	3	0	69	3.333333254	1
295	1178	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	1	3	3	0	69	3.333333254	1
295	1179	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	3	3	0	69	3.333333254	1
295	1180	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	3	3	3	0	69	3.333333254	1
302	1205	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	3	3	0	46	4	1
302	1206	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	3	3	0	46	4	1
302	1207	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	2	3	3	0	46	4	1
302	1208	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	3	3	3	0	46	4	1
303	1209	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	3	1	1	1	19	3.5	1
303	1210	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	1	1	1	19	3.5	1
303	1211	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	3	1	1	1	19	3.5	1
303	1212	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	2	1	1	1	19	3.5	1
308	1229	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	1	4	4	1	63	3	1
308	1230	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	3	4	4	1	63	3	1
308	1231	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	4	4	1	63	3	1
308	1232	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	3	4	4	1	63	3	1
310	1237	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	3	3	1	47	3.5	1
310	1238	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	3	3	1	47	3.5	1
310	1239	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	2	3	3	1	47	3.5	1
310	1240	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	3	3	3	1	47	3.5	1
323	1289	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	3	3	0	58	1.5	1
323	1290	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	2	3	3	0	58	1.5	1
323	1291	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	3	3	0	58	1.5	1
323	1292	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	2	3	3	0	58	1.5	1
325	1297	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	4	4	1	47	4.333333492	1
325	1298	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	2	4	4	1	47	4.333333492	1
325	1299	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	4	4	1	47	4.333333492	1
325	1300	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	2	4	4	1	47	4.333333492	1
326	1301	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	3	1	1	0	24	2.166666746	1
326	1302	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	1	1	0	24	2.166666746	1
326	1303	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	2	1	1	0	24	2.166666746	1
326	1304	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	1	1	1	0	24	2.166666746	1
333	1329	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	2	2	0	37	4.833333492	1
333	1330	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	2	2	2	0	37	4.833333492	1
333	1331	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	2	2	0	37	4.833333492	1
333	1332	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	3	2	2	0	37	4.833333492	1
335	1337	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	1	1	1	34	4.166666508	1
335	1338	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	2	1	1	1	34	4.166666508	1
335	1339	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	2	1	1	1	34	4.166666508	1
335	1340	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	3	1	1	1	34	4.166666508	1
336	1341	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	2	2	0	43	4.333333492	1
336	1342	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	3	2	2	0	43	4.333333492	1
336	1343	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	3	2	2	0	43	4.333333492	1
336	1344	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	3	2	2	0	43	4.333333492	1
340	1357	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	3	4	4	1	31	3.5	1
340	1358	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	4	4	1	31	3.5	1
340	1359	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	4	4	1	31	3.5	1
340	1360	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	3	4	4	1	31	3.5	1
348	1389	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	3	3	1	31	2.5	1
348	1390	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	3	3	1	31	2.5	1
348	1391	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	2	3	3	1	31	2.5	1
348	1392	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	1	3	3	1	31	2.5	1
356	1421	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	3	3	1	69	4.333333492	1
356	1422	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	2	3	3	1	69	4.333333492	1
356	1423	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	3	3	1	69	4.333333492	1
356	1424	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	3	3	3	1	69	4.333333492	1
358	1429	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	1	1	0	30	2.333333254	1
358	1430	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	1	1	0	30	2.333333254	1
358	1431	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	2	1	1	0	30	2.333333254	1
358	1432	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	2	1	1	0	30	2.333333254	1
359	1433	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	4	4	0	35	2.5	1
359	1434	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	2	4	4	0	35	2.5	1
359	1435	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	4	4	0	35	2.5	1
359	1436	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	3	4	4	0	35	2.5	1
361	1441	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	1	1	1	34	4	1
361	1442	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	3	1	1	1	34	4	1
361	1443	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	1	1	1	34	4	1
361	1444	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	2	1	1	1	34	4	1
364	1453	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	1	1	0	26	3.666666746	1
364	1454	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	1	1	1	0	26	3.666666746	1
364	1455	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	2	1	1	0	26	3.666666746	1
364	1456	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	3	1	1	0	26	3.666666746	1
366	1461	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	4	4	0	32	3.5	1
366	1462	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	2	4	4	0	32	3.5	1
366	1463	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	4	4	0	32	3.5	1
366	1464	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	1	4	4	0	32	3.5	1
369	1473	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	2	2	1	48	4.5	1
369	1474	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	2	2	1	48	4.5	1
369	1475	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	2	2	2	1	48	4.5	1
369	1476	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	3	2	2	1	48	4.5	1
372	1485	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	1	1	0	45	3.166666746	1
372	1486	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	3	1	1	0	45	3.166666746	1
372	1487	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	1	1	0	45	3.166666746	1
372	1488	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	2	1	1	0	45	3.166666746	1
379	1513	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	2	2	1	54	4	1
379	1514	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	1	2	2	1	54	4	1
379	1515	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	2	2	1	54	4	1
379	1516	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	3	2	2	1	54	4	1
380	1517	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	3	3	1	59	3.333333254	1
380	1518	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	3	3	1	59	3.333333254	1
380	1519	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	2	3	3	1	59	3.333333254	1
380	1520	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	3	3	3	1	59	3.333333254	1
385	1537	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	4	4	0	37	2.833333254	1
385	1538	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	4	4	0	37	2.833333254	1
385	1539	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	4	4	0	37	2.833333254	1
385	1540	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	1	4	4	0	37	2.833333254	1
387	1545	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	1	1	1	26	3	1
387	1546	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	1	1	1	26	3	1
387	1547	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	3	1	1	1	26	3	1
387	1548	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	1	1	1	26	3	1
391	1561	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	3	3	3	1	40	3.166666746	1
391	1562	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	3	3	1	40	3.166666746	1
391	1563	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	2	3	3	1	40	3.166666746	1
391	1564	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	1	3	3	1	40	3.166666746	1
394	1573	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	3	3	1	36	3	1
394	1574	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	3	3	1	36	3	1
394	1575	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	2	3	3	1	36	3	1
394	1576	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	3	3	1	36	3	1
397	1585	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	3	3	0	45	2.333333254	1
397	1586	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	2	3	3	0	45	2.333333254	1
397	1587	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	3	3	0	45	2.333333254	1
397	1588	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	3	3	3	0	45	2.333333254	1
413	1649	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	1	1	0	38	3.833333254	1
413	1650	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	1	1	0	38	3.833333254	1
413	1651	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	3	1	1	0	38	3.833333254	1
413	1652	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	2	1	1	0	38	3.833333254	1
417	1665	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	3	3	1	41	2.833333254	1
417	1666	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	3	3	1	41	2.833333254	1
417	1667	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	3	3	1	41	2.833333254	1
417	1668	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	3	3	1	41	2.833333254	1
418	1669	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	4	4	1	57	4.666666508	1
418	1670	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	2	4	4	1	57	4.666666508	1
418	1671	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	4	4	1	57	4.666666508	1
418	1672	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	2	4	4	1	57	4.666666508	1
419	1673	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	1	3	3	1	36	4.5	1
419	1674	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	3	3	1	36	4.5	1
419	1675	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	3	3	1	36	4.5	1
419	1676	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	3	3	3	1	36	4.5	1
420	1677	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	3	2	2	1	54	3.833333254	1
420	1678	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	2	2	1	54	3.833333254	1
420	1679	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	2	2	1	54	3.833333254	1
420	1680	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	2	2	2	1	54	3.833333254	1
429	1713	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	3	3	0	52	4.166666508	1
429	1714	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	3	3	0	52	4.166666508	1
429	1715	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	3	3	3	0	52	4.166666508	1
429	1716	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	2	3	3	0	52	4.166666508	1
438	1749	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	1	1	1	24	4	1
438	1750	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	3	1	1	1	24	4	1
438	1751	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	1	1	1	24	4	1
438	1752	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	2	1	1	1	24	4	1
453	1809	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	3	3	1	48	4.666666508	1
